#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
         155       -0.28   -0.454968  0.00984135
         156       -0.52   -0.455385  0.00978709
         157       -0.44   -0.455287  0.00972525
         158       -0.52   -0.455696  0.00967231
         159       -0.52   -0.456101  0.00961993
         160       -0.36     -0.4555  0.00957854
         161       -0.52   -0.455901  0.00952742
         162       -0.36   -0.455309  0.00948698
         163       -0.28   -0.454233  0.00948955
         164        -0.6   -0.455122  0.00947322
         165        -0.6      -0.456  0.00945641
         166       -0.36   -0.455422  0.00941711
         167       -0.44   -0.455329  0.00936117
         168       -0.44   -0.455238   0.0093059
         169       -0.44   -0.455148  0.00925127
         170       -0.44   -0.455059  0.00919728
         171       -0.44   -0.454971  0.00914392
         172       -0.76   -0.456744  0.00926113
         173       -0.68   -0.458035  0.00929708
         174       -0.68    -0.45931  0.00933075
         175       -0.76   -0.461029  0.00943431
         176       -0.44   -0.460909  0.00938146
         177       -0.28   -0.459887  0.00938397
         178       -0.36   -0.459326  0.00934802
         179       -0.44   -0.459218  0.00929642
         180       -0.44   -0.459111  0.00924538
         181       -0.52   -0.459448  0.00920042
         182       -0.28   -0.458462  0.00920255
         183       -0.44   -0.458361  0.00915281
         184       -0.36   -0.457826  0.00911867
         185       -0.44    -0.45773  0.00906989
         186       -0.04   -0.455484  0.00929502
         187       -0.36   -0.454973  0.00925933
         188       -0.52   -0.455319  0.00921654
         189        -0.6   -0.456085  0.00919951
         190       -0.36   -0.455579  0.00916498
         191       -0.52   -0.455916   0.0091232
         192       -0.28      -0.455  0.00912157
         193       -0.28   -0.454093  0.00911927
         194       -0.28   -0.453196  0.00911631
         195       -0.52   -0.453538  0.00907599
         196       -0.36   -0.453061  0.00904223
         197        -0.2   -0.451777  0.00908711
         198       -0.52   -0.452121  0.00904775
         199       -0.52   -0.452462  0.00900871
         200        -0.6     -0.4532  0.00899382
         201       -0.52   -0.453532  0.00895521
         202       -0.28   -0.452673  0.00895199
         203       -0.44   -0.452611  0.00890811
         204       -0.52   -0.452941  0.00887057
         205        -0.6   -0.453659  0.00885625
         206       -0.52   -0.453981  0.00881912
         207       -0.36   -0.453527  0.00878819
         208       -0.28   -0.452692  0.00878545
         209       -0.52   -0.453014  0.00874931
         210       -0.44   -0.452952  0.00870787
         211       -0.44   -0.452891  0.00866682
         212       -0.36   -0.452453    0.008637
         213       -0.52    -0.45277  0.00860227
         214       -0.68   -0.453832  0.00862736
         215        -0.6   -0.454512  0.00861398
         216       -0.68   -0.455556  0.00863712
         217       -0.44   -0.455484  0.00859762
         218       -0.44   -0.455413  0.00855847
         219       -0.36   -0.454977  0.00853048
         220       -0.44   -0.454909  0.00849197
         221       -0.52   -0.455204  0.00845865
         222       -0.52   -0.455495  0.00842559
         223        -0.6   -0.456143  0.00841268
         224       -0.36   -0.455714  0.00838607
         225       -0.28   -0.454933  0.00838508
         226       -0.28   -0.454159  0.00838363
         227        -0.2    -0.45304  0.00842113
         228       -0.36   -0.452632  0.00839408
         229       -0.44   -0.452576   0.0083576
         230       -0.52    -0.45287  0.00832641
         231       -0.52    -0.45316  0.00829543
         232       -0.44   -0.453103  0.00825987
         233       -0.68   -0.454077  0.00828162
         234       -0.52   -0.454359  0.00825102
         235       -0.44   -0.454298  0.00821614
         236       -0.36   -0.453898  0.00819103
         237       -0.36   -0.453502  0.00816605
         238       -0.52   -0.453782  0.00813652
         239       -0.44   -0.453724  0.00810268
         240       -0.28      -0.453  0.00810118
         241       -0.28   -0.452282  0.00809931
         242       -0.44   -0.452231    0.008066
         243       -0.28   -0.451523  0.00806389
         244       -0.44   -0.451475  0.00803098
         245       -0.52   -0.451755  0.00800307
         246       -0.44   -0.451707  0.00797068
         247       -0.44    -0.45166  0.00793855
         248       -0.36    -0.45129  0.00791514
         249       -0.52   -0.451566  0.00788816
         250       -0.52    -0.45184  0.00786135
         251        -0.6    -0.45243  0.00785216
         252        -0.6   -0.453016  0.00784281
         253        -0.6   -0.453597   0.0078333
         254       -0.52   -0.453858  0.00780682
         255       -0.36    -0.45349  0.00778488
         256       -0.44   -0.453437  0.00775464
         257        -0.6   -0.454008  0.00774541
         258       -0.36   -0.453643  0.00772396
         259       -0.52     -0.4539  0.00769838
         260       -0.52   -0.454154  0.00767297
         261        -0.6   -0.454713  0.00766389
         262        -0.6   -0.455267  0.00765468
         263       -0.44   -0.455209  0.00762579
         264       -0.28   -0.454545  0.00762573
         265       -0.44   -0.454491  0.00759715
         266       -0.52   -0.454737  0.00757258
         267       -0.12   -0.453483   0.0076473
         268       -0.28   -0.452836  0.00764611
         269       -0.44   -0.452788  0.00761783
         270        -0.6   -0.453333  0.00760911
         271       -0.28   -0.452694  0.00760786
         272       -0.36   -0.452353  0.00758752
         273       -0.52   -0.452601  0.00756377
         274       -0.44   -0.452555  0.00753631
         275       -0.44   -0.452509  0.00750904
         276       -0.52   -0.452754  0.00748582
         277       -0.36   -0.452419  0.00746628
         278       -0.28   -0.451799  0.00746513
         279       -0.36    -0.45147  0.00744563
         280       -0.28   -0.450857  0.00744418
         281       -0.52   -0.451103  0.00742175
         282        -0.6   -0.451631  0.00741419
         283       -0.52   -0.451873  0.00739192
         284       -0.52   -0.452113  0.00736979
         285       -0.44    -0.45207  0.00734405
         286       -0.28   -0.451469  0.00734298
         287       -0.44   -0.451429   0.0073175
         288       -0.52   -0.451667  0.00729596
         289       -0.44   -0.451626  0.00727083
         290       -0.36    -0.45131  0.00725262
         291       -0.36   -0.450997  0.00723448
         292       -0.28   -0.450411  0.00723337
         293       -0.44   -0.450375  0.00720877
         294       -0.28   -0.449796   0.0072075
         295        -0.6   -0.450305  0.00720103
         296       -0.52   -0.450541  0.00718056
         297       -0.36   -0.450236  0.00716285
         298       -0.36   -0.449933  0.00714521
         299       -0.44     -0.4499  0.00712139
         300       -0.44   -0.449867  0.00709773
         301       -0.52     -0.4501  0.00707797
         302       -0.44   -0.450066  0.00705461
         303       -0.36   -0.449769  0.00703759
         304       -0.36   -0.449474  0.00702063
         305       -0.52   -0.449705  0.00700142
         306       -0.36   -0.449412  0.00698467
         307       -0.44   -0.449381  0.00696199
         308       -0.52    -0.44961  0.00694316
         309       -0.44   -0.449579  0.00692076
         310       -0.36    -0.44929  0.00690446
         311       -0.44    -0.44926  0.00688233
         312        -0.6   -0.449744  0.00687721
         313       -0.44   -0.449712  0.00685531
         314       -0.52   -0.449936  0.00683713
         315       -0.28   -0.449397  0.00683667
         316       -0.44   -0.449367   0.0068151
         317       -0.44   -0.449338  0.00679367
         318       -0.52    -0.44956  0.00677594
         319       -0.68   -0.450282  0.00679309
         320       -0.52     -0.4505  0.00677536
         321       -0.44   -0.450467  0.00675433
         322       -0.52   -0.450683   0.0067368
         323       -0.36   -0.450402  0.00672179
         324        -0.6   -0.450864  0.00671689
         325       -0.68   -0.451569  0.00673312
         326        -0.6   -0.452025  0.00672784
         327        -0.6   -0.452477  0.00672247
         328       -0.52   -0.452683  0.00670513
         329       -0.52   -0.452888  0.00668787
         330       -0.68   -0.453576  0.00670292
         331       -0.68    -0.45426  0.00671748
         332       -0.44   -0.454217  0.00669739
         333       -0.44   -0.454174  0.00667741
         334        -0.2   -0.453413  0.00670064
         335       -0.36   -0.453134  0.00668644
         336       -0.12   -0.452143  0.00673965
         337       -0.36   -0.451869  0.00672519
         338        -0.6   -0.452308  0.00671956
         339       -0.52   -0.452507   0.0067027
         340       -0.52   -0.452706  0.00668593
         341        -0.6   -0.453138  0.00668026
         342       -0.52   -0.453333  0.00666359
         343       -0.52   -0.453528  0.00664699
         344        -0.6   -0.453953   0.0066413
         345       -0.36   -0.453681  0.00662763
         346       -0.44   -0.453642  0.00660859
         347       -0.52   -0.453833  0.00659231
         348       -0.12   -0.452874   0.0066428
         349       -0.52   -0.453066  0.00662655
         350       -0.44   -0.453029  0.00660772
         351       -0.36   -0.452764  0.00659421
         352        -0.6   -0.453182  0.00658873
         353       -0.68   -0.453824  0.00660132
         354       -0.52   -0.454011  0.00658532
         355       -0.52   -0.454197  0.00656939
         356        -0.6   -0.454607  0.00656369
         357       -0.52    -0.45479  0.00654786
         358       -0.44   -0.454749   0.0065297
         359        -0.6   -0.455153  0.00652404
         360        -0.6   -0.455556  0.00651831
         361        -0.6   -0.455956  0.00651252
         362        -0.6   -0.456354  0.00650668
         363       -0.52   -0.456529  0.00649111
         364        -0.6   -0.456923  0.00648524
         365        -0.6   -0.457315   0.0064793
         366       -0.44   -0.457268  0.00646177
         367       -0.36   -0.457003   0.0064496
         368       -0.52   -0.457174  0.00643434
         369       -0.44   -0.457127  0.00641708
         370        -0.6   -0.457514  0.00641134
         371        -0.6   -0.457898  0.00640555
         372       -0.44   -0.457849  0.00638851
         373       -0.44   -0.457802  0.00637156
         374       -0.52   -0.457968   0.0063567
         375       -0.36   -0.457707  0.00634511
         376       -0.36   -0.457447  0.00633356
         377       -0.36   -0.457188  0.00632203
         378       -0.52   -0.457354  0.00630749
         379       -0.68   -0.457942  0.00631814
         380       -0.44   -0.457895  0.00630169
         381        -0.6   -0.458268  0.00629618
         382       -0.36    -0.45801  0.00628495
         383       -0.44   -0.457963  0.00626872
         384        -0.6   -0.458333   0.0062633
         385        -0.6   -0.458701  0.00625783
         386       -0.36   -0.458446  0.00624684
         387       -0.44   -0.458398  0.00623088
         388        -0.6   -0.458763   0.0062255
         389       -0.52    -0.45892  0.00621148
         390       -0.52   -0.459077  0.00619753
         391       -0.52   -0.459233  0.00618364
         392       -0.52   -0.459388  0.00616981
         393       -0.36   -0.459135  0.00615929
         394       -0.52   -0.459289  0.00614559
         395        -0.2   -0.458633  0.00616499
         396       -0.44   -0.458586   0.0061496
         397       -0.36   -0.458338  0.00613912
         398       -0.52   -0.458492  0.00612565
         399        -0.6   -0.458847  0.00612056
         400       -0.44     -0.4588  0.00610544
         401       -0.28   -0.458354  0.00610647
         402       -0.36   -0.458109  0.00609618
         403        -0.6   -0.458462  0.00609122
         404        -0.6   -0.458812  0.00608621
         405       -0.68   -0.459358  0.00609563
         406        -0.6   -0.459704  0.00609045
         407       -0.36   -0.459459  0.00608041
         408        -0.6   -0.459804  0.00607526
         409       -0.52   -0.459951  0.00606219
         410       -0.68   -0.460488  0.00607111
         411       -0.44   -0.460438  0.00605655
         412        -0.2   -0.459806  0.00607475
         413       -0.36   -0.459564  0.00606484
         414       -0.44   -0.459517  0.00605038
         415       -0.28   -0.459084  0.00605124
         416       -0.36   -0.458846  0.00604138
         417        -0.6   -0.459185  0.00603637
         418       -0.44   -0.459139   0.0060221
         419       -0.68   -0.459666  0.00603075
         420       -0.52    -0.45981  0.00601811
         421       -0.44   -0.459762    0.006004
         422       -0.36   -0.459526  0.00599442
         423       -0.44    -0.45948  0.00598043
         424       -0.44   -0.459434   0.0059665
         425        -0.6   -0.459765  0.00596162
         426        -0.6   -0.460094  0.00595671
         427       -0.28   -0.459672  0.00595767
         428       -0.36   -0.459439   0.0059483
         429       -0.36   -0.459207  0.00593895
         430        -0.2   -0.458605  0.00595565
         431        -0.6   -0.458933  0.00595086
         432       -0.68   -0.459444  0.00595905
         433       -0.36   -0.459215  0.00594971
         434       -0.44   -0.459171  0.00593617
         435        -0.6   -0.459494  0.00593134
         436       -0.44    -0.45945  0.00591791
         437       -0.36   -0.459222  0.00590874
         438       -0.44   -0.459178  0.00589541
         439       -0.28    -0.45877  0.00589609
         440       -0.44   -0.458727  0.00588285
         441       -0.44   -0.458685  0.00586966
         442       -0.44   -0.458643  0.00585653
         443        -0.6   -0.458962    0.005852
         444       -0.44   -0.458919  0.00583897
         445       -0.68   -0.459416  0.00584695
         446       -0.44   -0.459372    0.005834
         447       -0.52   -0.459508  0.00582253
         448       -0.44   -0.459464  0.00580969
         449       -0.28   -0.459065  0.00581049
         450       -0.36   -0.458844  0.00580174
         451       -0.52    -0.45898  0.00579047
         452       -0.36   -0.458761  0.00578179
         453       -0.36   -0.458543  0.00577314
         454       -0.44   -0.458502  0.00576057
         455        -0.6   -0.458813  0.00575629
         456       -0.44   -0.458772  0.00574382
         457        -0.6   -0.459081  0.00573956
         458       -0.76   -0.459738  0.00576451
         459        -0.6   -0.460044  0.00576004
         460        -0.6   -0.460348  0.00575555
         461       -0.52   -0.460477  0.00574452
         462       -0.36    -0.46026   0.0057362
         463       -0.36   -0.460043   0.0057279
         464       -0.52   -0.460172  0.00571701
         465        -0.6   -0.460473  0.00571262
         466        -0.2   -0.459914  0.00572764
         467       -0.52   -0.460043  0.00571682
         468       -0.28   -0.459658  0.00571754
         469       -0.36   -0.459446  0.00570929
         470       -0.36   -0.459234  0.00570107
         471       -0.44   -0.459193  0.00568911
         472       -0.44   -0.459153   0.0056772
         473       -0.68   -0.459619  0.00568436
         474        -0.6   -0.459916  0.00568008
         475       -0.36   -0.459705  0.00567202
         476       -0.44   -0.459664  0.00566025
         477       -0.36   -0.459455  0.00565224
         478       -0.28   -0.459079  0.00565287
         479       -0.44    -0.45904  0.00564121
         480        -0.2     -0.4585  0.00565521
         481       -0.36   -0.458295  0.00564716
         482       -0.28   -0.457925  0.00564755
         483       -0.44   -0.457888  0.00563598
         484       -0.36   -0.457686  0.00562796
         485       -0.52   -0.457814  0.00561782
         486       -0.52   -0.457942  0.00560772
         487       -0.44   -0.457906  0.00559633
         488       -0.28   -0.457541  0.00559672
         489       -0.52   -0.457669  0.00558673
         490       -0.36   -0.457469  0.00557888
         491       -0.36   -0.457271  0.00557105
         492       -0.52   -0.457398  0.00556119
         493       -0.44   -0.457363  0.00555002
         494       -0.44   -0.457328   0.0055389
         495       -0.44   -0.457293  0.00552782
         496       -0.44   -0.457258  0.00551678
         497       -0.44   -0.457223  0.00550579
         498       -0.12   -0.456546  0.00553622
         499       -0.36   -0.456353  0.00552851
         500       -0.28      -0.456  0.00552869
