#     BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
         252        0.32    0.619365   0.0168769
         253        0.44    0.618656   0.0168251
         254         0.4    0.617795   0.0167809
         255        0.52    0.617412   0.0167195
         256        0.64      0.6175   0.0166544
         257         0.6    0.617432   0.0165897
         258        0.64    0.617519   0.0165256
         259        0.64    0.617606   0.0164621
         260        0.68    0.617846   0.0164005
         261        0.68    0.618084   0.0163394
         262        0.72    0.618473   0.0162817
         263         0.8    0.619163   0.0162344
         264        0.84        0.62   0.0161944
         265         0.8    0.620679   0.0161475
         266         0.8    0.621353   0.0161009
         267         0.8    0.622022   0.0160545
         268        0.84    0.622836   0.0160152
         269        0.84    0.623643    0.015976
         270        0.84    0.624444   0.0159369
         271        0.92    0.625535   0.0159154
         272           1    0.626912   0.0159163
         273           1    0.628278   0.0159165
         274           1    0.629635   0.0159162
         275           1    0.630982   0.0159152
         276           1    0.632319   0.0159136
         277           1    0.633646   0.0159114
         278           1    0.634964   0.0159086
         279           1    0.636272   0.0159053
         280           1    0.637571   0.0159015
         281           1    0.638861   0.0158971
         282           1    0.640142   0.0158922
         283           1    0.641413   0.0158869
         284           1    0.642676    0.015881
         285           1     0.64393   0.0158747
         286           1    0.645175   0.0158679
         287           1    0.646411   0.0158607
         288           1    0.647639   0.0158531
         289           1    0.648858   0.0158451
         290           1    0.650069   0.0158366
         291           1    0.651271   0.0158278
         292           1    0.652466   0.0158186
         293           1    0.653652    0.015809
         294           1     0.65483   0.0157991
         295           1       0.656   0.0157888
         296           1    0.657162   0.0157782
         297           1    0.658316   0.0157672
         298           1    0.659463   0.0157559
         299           1    0.660602   0.0157443
         300           1    0.661733   0.0157325
         301           1    0.662857   0.0157203
         302           1    0.663974   0.0157078
         303           1    0.665083   0.0156951
         304           1    0.666184   0.0156821
         305           1    0.667279   0.0156688
         306           1    0.668366   0.0156553
         307           1    0.669446   0.0156415
         308           1    0.670519   0.0156275
         309           1    0.671586   0.0156132
         310           1    0.672645   0.0155988
         311           1    0.673698   0.0155841
         312           1    0.674744   0.0155692
         313           1    0.675783   0.0155541
         314           1    0.676815   0.0155388
         315           1    0.677841   0.0155233
         316           1    0.678861   0.0155076
         317           1    0.679874   0.0154918
         318           1    0.680881   0.0154757
         319           1    0.681881   0.0154595
         320           1    0.682875   0.0154431
         321           1    0.683863   0.0154266
         322           1    0.684845   0.0154099
         323           1     0.68582    0.015393
         324           1     0.68679    0.015376
         325           1    0.687754   0.0153589
         326           1    0.688712   0.0153416
         327           1    0.689664   0.0153242
         328           1     0.69061   0.0153067
         329           1     0.69155    0.015289
         330           1    0.692485   0.0152712
         331           1    0.693414   0.0152533
         332           1    0.694337   0.0152353
         333           1    0.695255   0.0152172
         334           1    0.696168   0.0151989
         335           1    0.697075   0.0151806
         336           1    0.697976   0.0151622
         337           1    0.698872   0.0151436
         338           1    0.699763    0.015125
         339           1    0.700649   0.0151063
         340           1    0.701529   0.0150875
         341           1    0.702405   0.0150686
         342           1    0.703275   0.0150497
         343           1     0.70414   0.0150307
         344           1       0.705   0.0150115
         345           1    0.705855   0.0149924
         346           1    0.706705   0.0149731
         347           1     0.70755   0.0149538
         348           1    0.708391   0.0149344
         349           1    0.709226    0.014915
         350           1    0.710057   0.0148955
         351           1    0.710883   0.0148759
         352           1    0.711705   0.0148563
         353           1    0.712521   0.0148367
         354           1    0.713333    0.014817
         355           1    0.714141   0.0147972
         356           1    0.714944   0.0147774
         357           1    0.715742   0.0147576
         358           1    0.716536   0.0147377
         359           1    0.717326   0.0147178
         360           1    0.718111   0.0146979
         361        0.96    0.718781   0.0146724
         362        0.96    0.719448    0.014647
         363        0.96     0.72011   0.0146216
         364           1    0.720879   0.0146017
         365           1    0.721644   0.0145817
         366           1    0.722404   0.0145617
         367           1    0.723161   0.0145416
         368           1    0.723913   0.0145215
         369           1    0.724661   0.0145015
         370           1    0.725405   0.0144813
         371           1    0.726146   0.0144612
         372           1    0.726882   0.0144411
         373           1    0.727614   0.0144209
         374           1    0.728342   0.0144007
         375           1    0.729067   0.0143805
         376           1    0.729787   0.0143603
         377           1    0.730504   0.0143401
         378           1    0.731217   0.0143199
         379           1    0.731926   0.0142996
         380           1    0.732632   0.0142794
         381           1    0.733333   0.0142592
         382           1    0.734031   0.0142389
         383           1    0.734726   0.0142187
         384           1    0.735417   0.0141984
         385           1    0.736104   0.0141781
         386           1    0.736788   0.0141579
         387           1    0.737468   0.0141376
         388           1    0.738144   0.0141174
         389           1    0.738817   0.0140971
         390           1    0.739487   0.0140769
         391           1    0.740153   0.0140566
         392           1    0.740816   0.0140364
         393           1    0.741476   0.0140162
         394           1    0.742132   0.0139959
         395           1    0.742785   0.0139757
         396           1    0.743434   0.0139555
         397           1    0.744081   0.0139353
         398           1    0.744724   0.0139151
         399           1    0.745363    0.013895
         400           1       0.746   0.0138748
         401           1    0.746633   0.0138546
         402           1    0.747264   0.0138345
         403           1    0.747891   0.0138144
         404           1    0.748515   0.0137943
         405           1    0.749136   0.0137742
         406           1    0.749754   0.0137541
         407           1    0.750369   0.0137341
         408           1     0.75098    0.013714
         409           1    0.751589    0.013694
         410           1    0.752195    0.013674
         411           1    0.752798    0.013654
         412           1    0.753398    0.013634
         413           1    0.753995   0.0136141
         414           1    0.754589   0.0135942
         415           1    0.755181   0.0135743
         416           1    0.755769   0.0135544
         417           1    0.756355   0.0135345
         418           1    0.756938   0.0135147
         419           1    0.757518   0.0134949
         420           1    0.758095   0.0134751
         421           1     0.75867   0.0134554
         422        0.96    0.759147   0.0134319
         423        0.92    0.759527   0.0134055
         424        0.96        0.76   0.0133823
         425        0.96    0.760471   0.0133591
         426           1    0.761033   0.0133395
         427           1    0.761593     0.01332
         428           1     0.76215   0.0133005
         429           1    0.762704   0.0132811
         430           1    0.763256   0.0132617
         431           1    0.763805   0.0132423
         432           1    0.764352   0.0132229
         433           1    0.764896   0.0132035
         434           1    0.765438   0.0131842
         435           1    0.765977   0.0131649
         436           1    0.766514   0.0131457
         437           1    0.767048   0.0131265
         438           1     0.76758   0.0131073
         439           1    0.768109   0.0130881
         440           1    0.768636   0.0130689
         441           1    0.769161   0.0130498
         442           1    0.769683   0.0130308
         443           1    0.770203   0.0130117
         444           1    0.770721   0.0129927
         445           1    0.771236   0.0129737
         446           1    0.771749   0.0129548
         447           1     0.77226   0.0129358
         448           1    0.772768   0.0129169
         449           1    0.773274   0.0128981
         450           1    0.773778   0.0128793
         451           1    0.774279   0.0128605
         452           1    0.774779   0.0128417
         453           1    0.775276    0.012823
         454        0.96    0.775683   0.0128012
         455        0.96    0.776088   0.0127795
         456        0.96    0.776491   0.0127578
         457        0.88    0.776718   0.0127319
         458        0.88    0.776943   0.0127061
         459        0.92    0.777255   0.0126822
         460         0.8    0.777304   0.0126548
         461        0.84     0.77744    0.012628
         462        0.84    0.777576   0.0126014
         463        0.92    0.777883    0.012578
         464        0.88    0.778103   0.0125528
         465        0.84    0.778237   0.0125265
         466        0.96    0.778627   0.0125057
         467           1    0.779101   0.0124879
         468           1    0.779573   0.0124701
         469           1    0.780043   0.0124524
         470           1    0.780511   0.0124347
         471           1    0.780977    0.012417
         472           1    0.781441   0.0123994
         473           1    0.781903   0.0123818
         474           1    0.782363   0.0123642
         475           1    0.782821   0.0123466
         476           1    0.783277   0.0123291
         477           1    0.783732   0.0123117
         478           1    0.784184   0.0122942
         479           1    0.784635   0.0122768
         480           1    0.785083   0.0122594
         481           1     0.78553   0.0122421
         482           1    0.785975   0.0122248
         483           1    0.786418   0.0122075
         484           1     0.78686   0.0121902
         485           1    0.787299    0.012173
         486           1    0.787737   0.0121558
         487           1    0.788172   0.0121387
         488           1    0.788607   0.0121216
         489           1    0.789039   0.0121045
         490           1    0.789469   0.0120874
         491           1    0.789898   0.0120704
         492           1    0.790325   0.0120534
         493           1    0.790751   0.0120365
         494           1    0.791174   0.0120196
         495           1    0.791596   0.0120027
         496           1    0.792016   0.0119858
         497           1    0.792435    0.011969
         498           1    0.792851   0.0119523
         499           1    0.793267   0.0119355
         500           1     0.79368   0.0119188
